source,target,distance_km
2121,14477,0.180954
2121,391,0.224316
2121,14227,0.224833
2121,4581,0.294743
2121,3172,0.298773
2122,16766,0.116244
2122,11849,0.193009
2122,6364,0.255819
2122,8707,0.315607
2122,3993,0.355824
2123,18244,0.082034
2123,2104,0.093316
2123,8828,0.111195
2123,6206,0.116319
2123,14292,0.164069
2124,12906,0.100201
2124,3004,0.224555
2124,14373,0.249831
2124,12831,0.277142
2124,4635,0.401974
2125,18806,0.033358
2125,10546,0.074973
2125,19338,0.16284
2125,19112,0.203357
2125,19121,0.296463
2126,13154,0.033358
2126,17577,0.088956
2126,10275,0.100315
2126,2101,0.111195
2126,14855,0.151466
2127,14157,0.151056
2127,16683,0.749273
2127,10382,0.881681
2127,12947,0.917967
2127,16966,1.379435
2128,7038,0.15725
2128,5535,0.243102
2128,2212,0.326088
2128,8004,0.333214
2128,2015,0.350211
2129,11622,0.077836
2129,13153,0.082123
2129,16823,0.100075
2129,20226,0.111195
2129,5593,0.134148
2130,11687,0.100586
2130,12348,0.134278
2130,10612,0.216561
2130,8067,0.247007
2130,16530,0.251714
2131,13986,0.055597
2131,17721,0.077836
2131,2183,0.088956
2131,14668,0.133434
2131,14305,0.21127
2132,5604,0.088956
2132,7998,0.125004
2132,3135,0.151456
2132,4875,0.162809
2132,2070,0.168827
2133,2412,0.077836
2133,12567,0.082385
2133,6103,0.08748
2133,10777,0.108319
2133,15920,0.154307
2134,12682,0.077836
2134,8230,0.100457
2134,3730,0.153865
2134,9875,0.216324
2134,7,0.338353
2135,254,0.168917
2135,12,0.22239
2135,4,0.233509
2135,5446,0.244629
2135,12883,0.26733
2136,7413,0.066717
2136,9792,0.077836
2136,9132,0.21127
2136,5176,0.215956
2136,13609,0.224512
2137,2927,0.107906
2137,132,0.17988
2137,13082,0.225306
2137,6648,0.230995
2137,18064,0.240985
2138,4438,0.163901
2138,18449,0.193017
2138,14985,0.255825
2138,4688,0.308319
2138,20454,0.308325
2139,3888,0.077836
2139,10636,0.093237
2139,10726,0.116255
2139,18484,0.116255
2139,7453,0.134039
2140,13854,0.156678
2140,9968,0.164381
2140,13746,0.169198
2140,12569,0.182926
2140,263,0.200933
2141,6818,0.0
2141,889,0.153239
2141,17592,0.16063
2141,1828,0.194091
2141,8548,0.208823
2142,1830,0.093426
2142,8070,0.111195
2142,16976,0.14352
2142,5588,0.166792
2142,3096,0.229595
2143,4855,0.100565
2143,14875,0.160434
2143,14874,0.160434
2143,1228,0.216524
2143,1215,0.226013
2144,687,0.100294
2144,13894,0.111195
2144,14905,0.15344
2144,10198,0.19337
2144,9356,0.216022
2145,7855,0.162867
2145,14133,0.172811
2145,2866,0.216223
2145,5579,0.30095
2145,12053,0.325734
2146,7233,0.078758
2146,16101,0.157516
2146,172,0.181241
2146,12618,0.194404
2146,17484,0.259744
2147,6992,0.044478
2147,6537,0.125216
2147,16296,0.208691
2147,394,0.226871
2147,8465,0.228228
2148,16302,0.082302
2148,12552,0.087403
2148,16669,0.125203
2148,4749,0.266586
2148,5598,0.316865
2149,15195,0.116198
2149,7658,0.207972
2149,5177,0.213657
2149,1956,0.213658
2149,11294,0.241274
2150,16902,0.077836
2150,17515,0.160797
2150,10009,0.309607
2150,5804,0.466098
2150,4342,0.514503
2151,15854,0.075559
2151,4103,0.086971
2151,14154,0.133434
2151,5261,0.133977
2151,2978,0.162731
2152,3919,0.044478
2152,9176,0.107931
2152,5900,0.116205
2152,43,0.122314
2152,5402,0.166792
2153,8459,0.033358
2153,12495,0.044478
2153,12898,0.108366
2153,14635,0.151202
2153,10638,0.17297
2154,5059,0.033358
2154,15678,0.088956
2154,6457,0.143463
2154,72,0.182868
2154,9513,0.203356
2155,10609,0.108341
2155,9716,0.189031
2155,8471,0.234812
2155,5811,0.349762
2155,2428,0.441424
2156,5929,0.033358
2156,6709,0.164591
2156,8709,0.235352
2156,3825,0.259375
2156,2481,0.259375
2157,18317,0.074832
2157,17522,0.074832
2157,11212,0.08193
2157,4074,0.08193
2157,15660,0.143389
2158,13013,0.077836
2158,8500,0.111195
2158,7659,0.160983
2158,18258,0.165152
2158,9516,0.1831
2159,19040,0.151939
2159,1775,0.200987
2159,1776,0.200987
2159,18178,0.203422
2159,8078,0.224238
2160,7254,0.107986
2160,13815,0.13404
2160,18949,0.168724
2160,1464,0.182817
2160,10,0.228912
2161,17939,0.044478
2161,13465,0.163049
2161,6459,0.169754
2161,4494,0.233018
2161,9060,0.268515
2162,531,0.228691
2162,2791,0.519755
2162,8678,0.651513
2162,11863,0.767245
2162,10113,0.830234
2163,12794,0.093375
2163,1388,0.22533
2163,865,0.229408
2163,1715,0.300897
2163,8120,0.31298
2164,745,0.078172
2164,1770,0.134091
2164,4712,0.20823
2164,14847,0.301616
2164,13150,0.328118
2165,14711,0.075192
2165,18220,0.082259
2165,11128,0.35281
2165,1841,0.376123
2165,5025,0.377437
2166,2166,0.0
2166,13732,0.075719
2166,13806,0.081991
2166,17276,0.143425
2166,13140,0.208171
2167,16723,0.0
2167,1156,0.078099
2167,13223,0.122314
2167,14224,0.134049
2167,19766,0.153001
2168,15110,0.075878
2168,4128,0.075879
2168,20393,0.087248
2168,810,0.108131
2168,9372,0.133434
2169,17617,0.033358
2169,11444,0.082051
2169,15290,0.082051
2169,20094,0.087165
2169,6594,0.100353
2170,6378,0.100264
2170,16925,0.143396
2170,16099,0.168714
2170,2919,0.200525
2170,14669,0.277987
2171,15979,0.044478
2171,1455,0.100075
2171,8387,0.107953
2171,17152,0.172712
2171,9991,0.179992
2172,10417,0.153038
2172,18226,0.164058
2172,3225,0.25005
2172,3716,0.250813
2172,7155,0.382702
2173,13324,0.208683
2173,980,0.233036
2173,5926,0.266591
2173,17412,0.268072
2173,14994,0.268076
2174,7492,0.076127
2174,17142,0.108306
2174,479,0.251814
2174,1449,0.266868
2174,10992,0.296805
2175,4328,0.111195
2175,279,0.144553
2175,1762,0.241596
2175,13110,0.287191
2175,6179,0.289107
2176,11498,0.081857
2176,15690,0.133434
2176,12910,0.133985
2176,7239,0.226722
2176,15020,0.27727
2177,16601,0.066717
2177,282,0.082144
2177,14643,0.100429
2177,4483,0.1251
2177,6995,0.144553
2178,9873,0.066717
2178,15389,0.074745
2178,18224,0.124908
2178,9025,0.133982
2178,8278,0.159495
2179,148,0.033358
2179,46,0.081961
2179,2721,0.10028
2179,12418,0.122314
2179,2458,0.153001
2180,15962,0.074769
2180,9729,0.159538
2180,11564,0.323123
2180,17444,0.345397
2180,8246,0.385386
2181,7652,0.011119
2181,16748,0.066717
2181,10999,0.076197
2181,4629,0.163027
2181,10018,0.230476
2182,16418,0.077836
2182,14793,0.151283
2182,17180,0.15611
2182,9464,0.224735
2182,10760,0.245757
2183,13986,0.033358
2183,14668,0.044478
2183,2131,0.088956
2183,17721,0.166792
2183,4148,0.189031
2184,14392,0.093298
2184,12765,0.134082
2184,9487,0.149847
2184,17482,0.162816
2184,16882,0.166792
2185,3259,0.033358
2185,17778,0.174143
2185,19473,0.186488
2185,17016,0.22239
2185,8875,0.22239
2186,12932,0.044478
2186,18846,0.111195
2186,17095,0.157015
2186,1212,0.24276
2186,18375,0.256865
2187,66,0.077836
2187,7908,0.393932
2187,17864,0.40725
2187,5244,0.424657
2187,3371,0.449403
2188,5425,0.24534
2188,10331,0.246984
2188,9977,0.289107
2188,8645,0.300226
2188,16770,0.324822
2189,232,0.093645
2189,4046,0.160637
2189,7918,0.22239
2189,11309,0.242936
2189,2949,0.266619
2190,12005,0.100345
2190,2235,0.172777
2190,4490,0.213724
2190,737,0.237948
2190,6197,0.241258
2191,15742,0.100458
2191,6547,0.15021
2191,7602,0.15021
2191,19964,0.172843
2191,18804,0.193115
2192,5205,0.076214
2192,2917,0.07861
2192,14984,0.108367
2192,1973,0.143687
2192,15026,0.21127
2193,10144,0.133434
2193,9153,0.2452
2193,8808,0.300226
2193,10847,0.331029
2193,16426,0.34187
2194,2194,0.0
2194,2548,0.077836
2194,10122,0.108091
2194,1773,0.273606
2194,14928,0.298676
2195,4923,0.082124
2195,15442,0.1435
2195,13041,0.150089
2195,6702,0.174469
2195,13424,0.193618
2196,9391,0.0
2196,16593,0.087503
2196,1035,0.143664
2196,7636,0.153242
2196,5323,0.155673
2197,3463,0.074994
2197,15441,0.159962
2197,4432,0.172796
2197,3504,0.266517
2197,12439,0.341911
2198,16481,0.229571
2198,20068,0.277618
2198,14986,0.277618
2198,8314,0.316517
2198,13328,0.343509
2199,11432,0.066717
2199,173,0.093202
2199,3938,0.134014
2199,16999,0.150018
2199,5488,0.21127
2200,226,0.075024
2200,7271,0.111195
2200,11152,0.313
2200,2789,0.380247
2200,10192,0.420062
2201,6550,0.011119
2201,1737,0.093461
2201,7337,0.134194
2201,4848,0.151889
2201,2033,0.255748
2202,1887,0.077836
2202,2339,0.134014
2202,4881,0.144553
2202,15230,0.156077
2202,4095,0.163809
2203,11584,0.0
2203,16955,0.0
2203,14850,0.0
2203,17546,0.055597
2203,8915,0.087105
2204,62,0.082098
2204,15584,0.111195
2204,9064,0.116363
2204,8120,0.133434
2204,1996,0.150031
2205,2205,0.0
2205,14806,0.066717
2205,1423,0.133434
2205,820,0.144553
2205,17050,0.215956
2206,5318,0.033358
2206,6098,0.087016
2206,16605,0.100075
2206,14493,0.143368
2206,1280,0.156052
2207,10595,0.363708
2207,10553,0.374459
2207,1449,0.392647
2207,17142,0.425311
2207,7492,0.492154
2208,14950,0.125077
2208,4354,0.160025
2208,8121,0.229437
2208,3853,0.242026
2208,5833,0.375951
2209,19191,0.088956
2209,17359,0.100075
2209,19512,0.100075
2209,14026,0.168727
2209,17694,0.174138
2210,8234,0.18289
2210,7603,0.216218
2210,7604,0.216218
2210,10123,0.229431
2210,9443,0.306162
2211,14826,0.055597
2211,14827,0.055597
2211,8176,0.134166
2211,2298,0.156599
2211,7375,0.216286
2212,15782,0.134359
2212,7735,0.194198
2212,2128,0.326088
2212,8004,0.379704
2212,2945,0.393148
2213,611,0.044478
2213,18174,0.077836
2213,5148,0.143342
2213,11705,0.155955
2213,15368,0.159481
2214,1087,0.134425
2214,6198,0.157484
2214,4077,0.194381
2214,4380,0.233398
2214,5276,0.247723
2215,16042,0.022239
2215,1961,0.033358
2215,3140,0.313243
2215,5696,0.375436
2215,17179,0.989974
2216,12145,0.087281
2216,1543,0.108158
2216,15738,0.133434
2216,19199,0.143528
2216,4751,0.143529
2217,13991,0.055597
2217,6959,0.100075
2217,218,0.134182
2217,2646,0.156653
2217,4504,0.160166
2218,17404,0.0
2218,14343,0.044478
2218,4610,0.077836
2218,14944,0.100691
2218,15760,0.175107
2219,12845,0.022239
2219,14813,0.224455
2219,6542,0.232834
2219,12539,0.338342
2219,15381,0.366524
2220,5926,0.078474
2220,14994,0.153193
2220,13064,0.164637
2220,6287,0.174837
2220,18196,0.193948
2221,4121,0.011119
2221,9131,0.011119
2221,18784,0.087063
2221,18484,0.143397
2221,19747,0.151332
2222,9382,0.134237
2222,3376,0.352812
2222,9273,0.393546
2222,12181,0.411336
2222,18285,0.539007
2223,1957,0.044478
2223,6527,0.075327
2223,8941,0.076144
2223,540,0.077836
2223,10669,0.093623
2224,17170,0.033358
2224,10548,0.082328
2224,19878,0.082328
2224,7780,0.082328
2224,8152,0.082328
2225,8643,0.14366
2225,11782,0.150697
2225,3676,0.180898
2225,4593,0.187279
2225,6941,0.19321
2226,4012,0.044478
2226,18331,0.087132
2226,19833,0.0933
2226,19284,0.108038
2226,18543,0.143439
2227,17726,0.075871
2227,2382,0.144553
2227,20062,0.200839
2227,5776,0.231917
2227,15398,0.234712
2228,2429,0.182783
2228,2054,0.213659
2228,13698,0.228667
2228,578,0.232408
2228,5135,0.255484
2229,17335,0.074857
2229,10756,0.087073
2229,7426,0.133434
2229,16964,0.134044
2229,13885,0.162785
2230,12936,0.055597
2230,12935,0.055597
2230,8665,0.075141
2230,3391,0.169242
2230,15123,0.180552
2231,20456,0.49076
2231,7826,0.5041
2231,3138,0.594136
2231,18291,0.605168
2231,11428,0.605168
2232,12706,0.011119
2232,11066,0.011119
2232,10582,0.074878
2232,8593,0.074878
2232,17632,0.077836
2233,7396,0.172945
2233,7395,0.172945
2233,6319,0.187263
2233,1478,0.300226
2233,18610,0.300226
2234,14534,0.093241
2234,9456,0.163897
2234,16983,0.193318
2234,3438,0.228917
2234,9708,0.241131
2235,13065,0.149902
2235,4490,0.156361
2235,11393,0.15988
2235,2190,0.172777
2235,9509,0.18664
2236,13573,0.077836
2236,4056,0.15376
2236,8655,0.180401
2236,1002,0.203385
2236,5644,0.255748
2237,17738,0.075149
2237,16901,0.363672
2237,6074,0.401972
2237,5140,0.44478
2237,9626,0.488924
2238,12213,0.055597
2238,3296,0.077836
2238,4413,0.087212
2238,925,0.100394
2238,11660,0.108103
2239,13030,0.100252
2239,19671,0.166792
2239,13967,0.180035
2239,5750,0.203303
2239,4156,0.22413
2240,1604,0.133997
2240,11153,0.156019
2240,14911,0.308147
2240,9406,0.3238
2240,9830,0.341862
2241,15556,0.189031
2241,7108,0.193147
2241,7703,0.201037
2241,8370,0.242468
2241,10994,0.242468
2242,5009,0.078521
2242,5545,0.082363
2242,6191,0.134295
2242,12948,0.213849
2242,17957,0.266868
2243,951,0.252155
2243,13704,0.281137
2243,1612,0.314585
2243,19003,0.37485
2243,14682,0.43233
2244,1808,0.066717
2244,2615,0.224728
2244,1498,0.266605
2244,10143,0.294568
2244,2882,0.316165
2245,17780,0.087045
2245,3744,0.124954
2245,1025,0.203302
2245,3219,0.245765
2245,8870,0.255633
2246,8032,0.022239
2246,11995,0.087349
2246,8931,0.100512
2246,19066,0.234752
2246,20409,0.234752
2247,3185,0.100497
2247,15893,0.14356
2247,18381,0.156756
2247,1028,0.216397
2247,754,0.277987
2248,14610,0.116402
2248,11902,0.116402
2248,10628,0.151789
2248,6126,0.164306
2248,6312,0.2255
2249,12676,0.074776
2249,14591,0.124926
2249,9884,0.159552
2249,16411,0.162748
2249,13749,0.182787
2250,19660,0.116378
2250,20385,0.134146
2250,7394,0.143498
2250,18065,0.153087
2250,18079,0.174461
2251,16500,0.087201
2251,1652,0.108093
2251,18624,0.169001
2251,612,0.169001
2251,19445,0.169001
2252,6500,0.074854
2252,2892,0.087071
2252,2257,0.100271
2252,6408,0.150119
2252,4754,0.15135
2253,12747,0.082085
2253,9709,0.100075
2253,6390,0.111195
2253,213,0.153068
2253,1007,0.18288
2254,1173,0.055597
2254,11116,0.066717
2254,4646,0.075034
2254,7915,0.087226
2254,7914,0.087226
2255,16484,0.761608
2255,4372,0.929403
2255,8977,0.932127
2255,14778,1.129948
2255,11381,1.287593
2256,17360,0.055597
2256,3478,0.09317
2256,2602,0.152951
2256,782,0.224005
2256,781,0.224005
2257,6500,0.066717
2257,18374,0.075676
2257,18495,0.077836
2257,9820,0.078088
2257,2252,0.100271
2258,5206,0.365678
2258,1586,0.405592
2258,16067,0.482398
2258,6256,0.49046
2258,11993,0.54998
2259,6054,0.075548
2259,9065,0.152933
2259,19128,0.296216
2259,10312,0.318918
2259,12524,0.365842
2260,11943,0.224312
2260,15476,0.355956
2260,15801,0.374603
2260,6970,0.379464
2260,7439,0.382709
2261,14333,0.111195
2261,7306,0.156555
2261,8942,0.189031
2261,4155,0.20839
2261,9427,0.21127
2262,2572,0.0
2262,16283,0.100185
2262,13950,0.149892
2262,1832,0.20037
2262,7633,0.226687
2263,8306,0.022239
2263,8067,0.162979
2263,11092,0.230171
2263,11687,0.287492
2263,5921,0.332929
2264,15015,0.088956
2264,5941,0.21385
2264,10354,0.289107
2264,450,0.352834
2264,13162,0.393731
2265,14626,0.022239
2265,959,0.066717
2265,15228,0.077836
2265,3920,0.082431
2265,15483,0.108354
2266,5519,0.044478
2266,0,0.082181
2266,1557,0.087288
2266,6008,0.108164
2266,16029,0.116422
2267,16178,0.156069
2267,9663,0.186397
2267,5660,0.193236
2267,3713,0.21127
2267,8806,0.244629
2268,4262,0.154352
2268,11846,0.45789
2268,6467,0.518219
2268,18558,0.518219
2268,17916,0.519019
2269,6878,0.108388
2269,7549,0.152487
2269,12309,0.155673
2269,6343,0.247426
2269,13049,0.250637
2270,8548,0.155673
2270,17592,0.244629
2270,8061,0.251932
2270,19984,0.294685
2270,19532,0.317599
2271,6295,0.082462
2271,1631,0.108377
2271,9605,0.125309
2271,2946,0.183049
2271,5806,0.213886
2272,5268,0.011119
2272,4673,0.078513
2272,16442,0.082356
2272,4886,0.082357
2272,8410,0.082357
2273,8153,0.465831
2273,14288,0.49496
2273,3371,0.518007
2273,7908,0.599678
2273,8762,0.633811
2274,7533,0.066717
2274,10566,0.087348
2274,789,0.160302
2274,1757,0.225801
2274,5001,0.227981
2275,5012,0.075118
2275,10106,0.108173
2275,17133,0.267734
2275,16908,0.320279
2275,15839,0.333439
2276,3339,0.087302
2276,8219,0.164391
2276,12298,0.172851
2276,3969,0.305586
2276,3086,0.306252
2277,15475,0.076147
2277,1174,0.078545
2277,16672,0.087481
2277,6882,0.087482
2277,12371,0.111195
2278,9799,0.15731
2278,4908,0.166792
2278,14308,0.216801
2278,19008,0.259623
2278,12307,0.309071
2279,17458,0.087256
2279,199,0.150548
2279,3537,0.153797
2279,880,0.234881
2279,3469,0.325768
2280,6440,0.055597
2280,12770,0.093423
2280,8515,0.116405
2280,7581,0.143519
2280,13743,0.226334
2281,1404,0.108348
2281,8886,0.111195
2281,14589,0.200151
2281,10411,0.203503
2281,11520,0.300226
2282,15963,0.011119
2282,10024,0.100075
2282,8844,0.13401
2282,2719,0.159588
2282,184,0.21367
2283,6055,0.0
2283,4337,0.087269
2283,11848,0.122314
2283,8312,0.153109
2283,16461,0.180457
2284,7956,0.100295
2284,12704,0.186537
2284,907,0.193374
2284,4026,0.224936
2284,12066,0.23256
2285,388,0.022239
2285,17114,0.093591
2285,5966,0.093591
2285,10788,0.10829
2285,347,0.226955
2286,16202,0.100403
2286,6913,0.186771
2286,15469,0.189031
2286,7603,0.266527
2286,7604,0.266527
2287,10298,0.044478
2287,18795,0.133434
2287,14824,0.151292
2287,5567,0.151292
2287,17553,0.208063
2288,15950,0.011119
2288,15051,0.077836
2288,4418,0.078095
2288,6005,0.081958
2288,15075,0.111195
2289,18268,0.022239
2289,11672,0.076258
2289,7145,0.183062
2289,10044,0.203531
2289,15809,0.262738
2290,3622,0.044478
2290,9023,0.087079
2290,11001,0.150138
2290,13807,0.174157
2290,3591,0.186501
2291,19973,0.125038
2291,13059,0.155673
2291,2366,0.159903
2291,1413,0.180259
2291,7730,0.193489
2292,14466,0.075704
2292,5682,0.111195
2292,12066,0.144553
2292,6538,0.153436
2292,7647,0.159752
2293,5673,0.082374
2293,5672,0.082374
2293,3659,0.08747
2293,11774,0.150635
2293,13719,0.151045
2294,20136,0.682187
2294,20249,0.712245
2294,13269,0.726706
2294,18661,0.762952
2294,20140,0.770957
2295,9652,0.134034
2295,1410,0.273203
2295,13108,0.300226
2295,11388,0.30931
2295,9219,0.352734
2296,3890,0.226776
2296,6729,0.589573
2296,12264,0.682048
2296,16561,0.73556
2296,18180,0.805742
2297,4952,0.066717
2297,17956,0.093651
2297,11429,0.125278
2297,10196,0.125278
2297,16243,0.172955
2298,7273,0.075894
2298,7688,0.082153
2298,7375,0.111195
2298,12726,0.150562
2298,2211,0.156599
2299,16180,0.151798
2299,17399,0.315949
2299,9362,0.363659
2299,17319,0.400302
2299,12017,0.407282
2300,3531,0.133434
2300,20299,0.156203
2300,14295,0.163928
2300,15489,0.186508
2300,1358,0.234654
2301,3354,0.078442
2301,18236,0.087389
2301,15753,0.125194
2301,2598,0.13425
2301,11643,0.160392
2302,3832,0.078246
2302,8501,0.082102
2302,7081,0.100075
2302,11073,0.108104
2302,8543,0.150451
2303,18292,0.163848
2303,11492,0.186438
2303,15226,0.186438
2303,11178,0.200151
2303,19601,0.21368
2304,14873,0.011119
2304,17029,0.162758
2304,15023,0.192996
2304,8033,0.261066
2304,7804,0.319187
2305,4557,0.07801
2305,16482,0.081876
2305,10544,0.100211
2305,17429,0.174002
2305,2078,0.200422
2306,11731,0.022239
2306,10659,0.055597
2306,13684,0.100278
2306,14747,0.149727
2306,5688,0.151369
2307,1126,0.033358
2307,13645,0.075885
2307,15892,0.07829
2307,1278,0.155673
2307,14932,0.22239
2308,15155,0.153743
2308,10456,0.172815
2308,7835,0.231886
2308,16312,0.242061
2308,11693,0.251084
2309,13148,0.07529
2309,4549,0.088956
2309,6470,0.11654
2309,11284,0.152213
2309,9283,0.172924
2310,361,0.075634
2310,14858,0.156096
2310,13285,0.162765
2310,13195,0.200481
2310,7786,0.224071
2311,16557,0.134324
2311,7241,0.154361
2311,19327,0.213866
2311,6850,0.224308
2311,1035,0.226344
2312,8760,0.07558
2312,17169,0.081863
2312,5199,0.100075
2312,1085,0.144553
2312,4081,0.152948
2313,8753,0.144553
2313,1336,0.315668
2313,4405,0.378063
2313,15268,0.393545
2313,16921,0.407226
2314,203,0.081925
2314,14724,0.143387
2314,6371,0.149653
2314,11753,0.150065
2314,885,0.152983
2315,17909,0.033358
2315,1979,0.166792
2315,9564,0.180011
2315,7942,0.18642
2315,7319,0.234637
2316,18016,0.163012
2316,5427,0.339216
2316,12413,0.368059
2316,3291,0.376901
2316,1171,0.392801
2317,5845,0.296634
2317,16680,0.303845
2317,16681,0.303845
2317,13040,0.305669
2317,18478,0.309487
2318,5393,0.078443
2318,12437,0.082289
2318,13237,0.17478
2318,508,0.180691
2318,10073,0.230013
2319,8765,0.10027
2319,6036,0.150119
2319,4626,0.153378
2319,15884,0.180076
2319,18539,0.203312
2320,18301,0.108093
2320,10951,0.151649
2320,14633,0.153674
2320,63,0.159982
2320,99,0.164178
2321,16046,0.0
2321,11201,0.075873
2321,8805,0.078279
2321,12119,0.108127
2321,7612,0.122314
2322,3485,0.044478
2322,16191,0.075067
2322,9606,0.075886
2322,8577,0.077836
2322,6781,0.078292
2323,14175,0.07798
2323,9214,0.172686
2323,1989,0.255748
2323,19894,0.289107
2323,5762,0.306322
2324,8573,0.075199
2324,4958,0.134235
2324,4230,0.143581
2324,12588,0.245319
2324,12335,0.262103
2325,6661,0.033358
2325,16093,0.078597
2325,4071,0.087529
2325,7332,0.087529
2325,17962,0.143679
2326,16751,0.074835
2326,3993,0.224506
2326,11849,0.232494
2326,6364,0.319324
2326,4075,0.392924
2327,15683,0.077836
2327,13811,0.261647
2327,4175,0.286897
2327,1750,0.287933
2327,3608,0.316403
2328,19970,0.153897
2328,15921,0.193121
2328,18845,0.227812
2328,7600,0.287078
2328,19021,0.305576
2329,12886,0.082078
2329,15440,0.093355
2329,15296,0.316229
2329,909,0.32426
2329,18269,0.357625
2330,15043,0.0
2330,18535,0.0
2330,17449,0.107986
2330,7867,0.162782
2330,19391,0.24994
2331,17842,0.055597
2331,13044,0.15384
2331,18007,0.155673
2331,15769,0.180469
2331,12092,0.182916
2332,9194,0.153502
2332,3270,0.168844
2332,5984,0.277448
2332,5278,0.306055
2332,1302,0.385414
