bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_age,renovation_age,is_renovated,total_rooms,living_ratio,basement_ratio
3,2.5,2150,8361,2.0,0,0,3,8,2150,0,1991,0,98058,47.4627,-122.129,2150,9368,35,0,0,5.5,0.2571462743690946,0.0
4,2.5,1840,220308,2.0,0,0,3,8,1840,0,2000,0,98038,47.4306,-122.049,1890,65340,26,0,0,6.5,0.0083519436425368,0.0
2,2.5,1790,5400,2.0,0,0,4,8,1790,0,1979,0,98052,47.6606,-122.128,1700,5760,47,0,0,4.5,0.3314814814814815,0.0
3,3.25,1410,1253,3.0,0,0,3,8,1410,0,2005,0,98103,47.6981,-122.34,1410,1253,21,0,0,6.25,1.1252992817238627,0.0
3,2.5,1970,8426,2.0,0,0,3,8,1970,0,1992,0,98003,47.2674,-122.306,1970,9197,34,0,0,5.5,0.2338001424163304,0.0
2,1.0,980,5110,1.0,0,0,4,7,780,200,1939,0,98115,47.7002,-122.314,1430,5110,87,0,0,3.0,0.1917808219178082,0.2040816326530612
5,2.75,1800,3780,1.5,0,0,3,7,1400,400,1926,0,98103,47.6831,-122.343,1400,3780,100,0,0,7.75,0.4761904761904761,0.2222222222222222
3,2.25,1920,9680,1.0,0,0,4,7,1300,620,1961,0,98031,47.412,-122.195,1500,9516,65,0,0,5.25,0.1983471074380165,0.3229166666666667
4,2.25,2450,62290,2.0,0,0,3,8,2450,0,1976,0,98077,47.7603,-122.074,2450,41181,50,0,0,6.25,0.0393321560443088,0.0
4,3.0,2360,6678,1.0,0,0,3,8,1760,600,1949,0,98115,47.6919,-122.313,1640,6380,77,0,0,7.0,0.3533992213237496,0.2542372881355932
2,1.0,1670,14695,1.5,0,0,5,7,1670,0,1930,0,98033,47.7001,-122.2,1800,11355,96,0,0,3.0,0.1136440966315073,0.0
2,2.5,2380,9374,1.0,0,2,3,8,2380,0,2011,0,98053,47.7095,-122.019,1610,5000,15,0,0,4.5,0.2538937486665244,0.0
4,2.5,1820,7912,2.0,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.029,1820,8168,32,0,0,6.5,0.2300303336703741,0.0
2,1.0,1300,44431,1.0,0,0,5,6,1300,0,1958,0,98001,47.327,-122.267,1470,14850,68,0,0,3.0,0.0292588508023677,0.0
4,1.75,1740,9344,1.0,0,0,3,7,1180,560,1978,0,98023,47.3196,-122.399,1440,12884,48,0,0,5.75,0.1862157534246575,0.3218390804597701
3,1.75,1810,12600,1.0,0,0,3,7,1400,410,1977,0,98034,47.7143,-122.233,1934,12600,49,0,0,4.75,0.1436507936507936,0.2265193370165746
3,1.75,1370,8467,1.0,0,0,4,7,970,400,1972,0,98052,47.6644,-122.145,1650,8472,54,0,0,4.75,0.1618046533601039,0.291970802919708
2,1.75,1810,4220,2.0,0,0,3,8,1810,0,2004,0,98053,47.7177,-122.034,1350,4479,22,0,0,3.75,0.428909952606635,0.0
3,2.0,1460,3000,1.0,0,0,4,7,940,520,1990,0,98117,47.682,-122.365,1460,3000,36,0,0,5.0,0.4866666666666667,0.3561643835616438
4,1.5,1540,7300,2.0,0,0,3,7,1540,0,1973,0,98001,47.3317,-122.276,1580,7650,53,0,0,5.5,0.210958904109589,0.0
4,2.5,2840,12866,1.0,0,0,4,9,1780,1060,1977,0,98005,47.6388,-122.167,2840,13209,49,0,0,6.5,0.2207368257422664,0.3732394366197183
4,3.0,2590,7213,2.0,0,0,3,8,2590,0,2001,0,98001,47.2609,-122.289,2550,6800,25,0,0,7.0,0.3590738943574102,0.0
4,2.0,1470,10291,1.0,0,0,4,7,1470,0,1963,0,98008,47.6316,-122.121,1460,9601,63,0,0,6.0,0.1428432611019337,0.0
4,3.0,3290,10783,2.0,0,0,3,9,3290,0,1990,0,98031,47.3904,-122.178,2810,10783,36,0,0,7.0,0.3051098952054159,0.0
3,2.5,1680,11193,2.0,0,0,3,8,1680,0,1984,0,98058,47.4482,-122.125,2080,8084,42,0,0,5.5,0.150093808630394,0.0
4,1.0,1380,7110,1.5,0,0,3,6,1380,0,1939,0,98030,47.3846,-122.226,1430,7110,87,0,0,5.0,0.1940928270042194,0.0
3,2.5,2370,55321,3.0,0,0,4,8,2370,0,1982,0,98074,47.6148,-122.057,2590,41553,44,0,0,5.5,0.0428408741707489,0.0
6,2.5,2590,10890,1.0,0,0,4,7,1340,1250,1970,0,98042,47.4126,-122.165,2474,10454,56,0,0,8.5,0.2378328741965105,0.4826254826254826
2,1.0,770,5040,1.0,0,0,3,5,770,0,1930,0,98144,47.5964,-122.299,1330,2580,96,0,0,3.0,0.1527777777777778,0.0
4,2.25,2030,11585,1.0,0,0,4,7,1590,440,1967,0,98052,47.6561,-122.13,1960,8977,59,0,0,6.25,0.175226586102719,0.2167487684729064
2,1.0,870,5689,1.0,0,0,4,7,870,0,1948,0,98103,47.6988,-122.351,1100,5711,78,0,0,3.0,0.1529267006503779,0.0
4,3.0,1540,4140,1.5,0,0,5,7,1540,0,1902,0,98107,47.6728,-122.396,1460,5000,124,0,0,7.0,0.3719806763285024,0.0
3,2.5,1820,8085,2.0,0,0,3,7,1820,0,1983,0,98055,47.4575,-122.204,1860,8625,43,0,0,5.5,0.2251082251082251,0.0
3,1.75,1260,3328,1.0,0,0,5,6,700,560,1905,0,98103,47.6823,-122.349,1380,3536,121,0,0,4.75,0.3786057692307692,0.4444444444444444
3,1.5,1240,9196,1.0,0,0,3,8,1240,0,1968,0,98072,47.7562,-122.094,1690,10800,58,0,0,4.5,0.1348412353197042,0.0
3,1.0,1210,4872,1.0,0,0,4,6,1210,0,1949,0,98118,47.5551,-122.273,1070,4872,77,0,0,4.0,0.2483579638752052,0.0
4,2.5,2450,5280,2.0,0,0,3,8,2450,0,2003,0,98011,47.7734,-122.224,2300,4674,23,0,0,6.5,0.4640151515151515,0.0
3,1.5,1370,11400,2.0,0,0,3,7,1370,0,1980,0,98045,47.4477,-121.77,1390,9600,46,0,0,4.5,0.1201754385964912,0.0
3,2.25,2840,107157,2.0,0,0,4,9,2840,0,1983,0,98092,47.2848,-122.118,2600,215622,43,0,0,5.25,0.0265031682484578,0.0
3,2.0,2900,5650,1.0,0,2,3,8,1520,1380,1959,0,98116,47.5789,-122.396,1810,6250,67,0,0,5.0,0.5132743362831859,0.4758620689655172
4,2.75,2760,18306,1.0,0,0,3,7,1630,1130,1978,0,98034,47.7302,-122.215,2470,9856,48,0,0,6.75,0.1507702392658144,0.4094202898550724
3,2.0,1860,13374,1.0,0,0,3,8,1860,0,1985,0,98027,47.5397,-122.054,1960,9797,41,0,0,5.0,0.1390758187528039,0.0
3,2.0,2570,28500,1.0,0,0,3,9,1970,600,1983,0,98052,47.7318,-122.138,3070,32400,43,0,0,5.0,0.0901754385964912,0.2334630350194552
4,2.5,2210,5002,1.0,0,0,3,7,1370,840,1977,0,98199,47.6637,-122.401,1970,4920,49,0,0,6.5,0.4418232706917233,0.3800904977375565
4,1.75,2540,7620,1.0,0,3,3,8,1320,1220,1948,0,98116,47.5709,-122.406,2540,8613,78,0,0,5.75,0.3333333333333333,0.4803149606299212
3,1.5,1230,10125,1.0,0,0,3,7,1230,0,1960,0,98198,47.397,-122.299,1970,10125,66,0,0,4.5,0.1214814814814814,0.0
4,2.5,2100,8220,1.0,0,0,4,8,1300,800,1975,0,98052,47.6733,-122.145,2160,8348,51,0,0,6.5,0.2554744525547445,0.3809523809523809
2,1.0,820,8423,1.0,0,2,3,6,820,0,1957,0,98055,47.4741,-122.2,1960,9140,69,0,0,3.0,0.0973524872373263,0.0
2,1.5,950,4625,1.0,0,0,4,7,950,0,1949,0,98103,47.6912,-122.34,1440,4625,77,0,0,3.5,0.2054054054054054,0.0
2,1.0,800,5150,1.0,0,0,4,6,800,0,1949,0,98118,47.5525,-122.274,1280,5150,77,0,0,3.0,0.1553398058252427,0.0
4,3.75,3880,9979,2.5,0,0,3,10,3880,0,2007,0,98029,47.5408,-121.992,3130,6112,19,0,0,7.75,0.3888165146808297,0.0
4,2.25,4220,24186,1.0,0,0,3,8,2600,1620,1984,0,98166,47.445,-122.347,2410,30617,42,0,0,6.25,0.1744811047713553,0.3838862559241706
3,1.0,1000,3844,1.0,0,0,5,7,900,100,1928,0,98133,47.7031,-122.349,1000,3920,98,0,0,4.0,0.2601456815816857,0.1
6,3.0,2880,3192,2.0,0,0,4,8,2180,700,1919,0,98103,47.6506,-122.332,1870,4533,107,0,0,9.0,0.9022556390977444,0.2430555555555555
3,1.0,960,27442,1.0,0,0,4,6,960,0,1970,0,98058,47.4676,-122.134,1100,29019,56,0,0,4.0,0.0349828729684425,0.0
5,2.75,2720,4680,1.5,0,0,4,8,1710,1010,1913,0,98107,47.6612,-122.363,1670,4800,113,0,0,7.75,0.5811965811965812,0.3713235294117647
6,3.0,2580,8064,1.5,0,0,3,7,1880,700,1913,0,98118,47.5549,-122.287,1510,6084,113,0,0,9.0,0.3199404761904761,0.2713178294573643
3,2.0,1990,3000,1.5,0,2,5,8,1430,560,1927,0,98144,47.5891,-122.293,1780,5000,99,0,0,5.0,0.6633333333333333,0.2814070351758794
2,1.75,1320,2609,1.0,0,0,4,7,920,400,1938,0,98117,47.6878,-122.366,1200,4220,88,0,0,3.75,0.5059409735530854,0.303030303030303
4,2.75,2110,8190,1.5,0,0,5,8,2110,0,1966,0,98008,47.6269,-122.1,2420,8400,60,0,0,6.75,0.2576312576312576,0.0
3,3.0,2480,14141,1.0,0,0,3,8,1500,980,1994,0,98038,47.3778,-122.033,2480,10667,32,0,0,6.0,0.1753765645993918,0.3951612903225806
3,2.75,2370,8900,1.0,0,4,4,9,1670,700,1971,0,98006,47.5648,-122.156,2840,8956,55,0,0,5.75,0.2662921348314607,0.2953586497890295
4,2.5,1830,4694,2.0,0,0,3,7,1830,0,2003,0,98038,47.3573,-122.016,1830,5175,23,0,0,6.5,0.3898593949723051,0.0
3,2.5,2020,11935,1.0,0,0,4,9,2020,0,1976,0,98052,47.632,-122.092,2410,12350,50,0,0,5.5,0.1692501047339757,0.0
1,0.75,940,87120,1.0,0,0,3,6,940,0,1944,0,98019,47.7182,-121.956,1930,165528,82,0,0,1.75,0.0107897153351698,0.0
3,1.0,1750,5355,2.0,0,0,4,7,1750,0,1929,0,98115,47.6792,-122.31,2240,4590,97,0,0,4.0,0.326797385620915,0.0
2,2.0,1340,4122,1.0,0,0,3,8,1340,0,2007,0,98053,47.7182,-122.022,1350,4273,19,0,0,4.0,0.3250849102377486,0.0
3,2.25,1530,4580,2.0,0,0,3,7,1530,0,2011,0,98019,47.7342,-121.968,2110,4094,15,0,0,5.25,0.334061135371179,0.0
5,3.5,3200,43560,2.0,0,0,3,7,3200,0,1989,0,98059,47.475,-122.093,2730,43560,37,0,0,8.5,0.0734618916437098,0.0
4,2.5,2100,10750,1.0,0,2,4,8,2100,0,1967,0,98023,47.3338,-122.337,2310,10425,59,0,0,6.5,0.1953488372093023,0.0
4,2.5,2610,3277,1.5,0,0,5,8,1920,690,1922,0,98103,47.6636,-122.33,1810,3277,104,0,0,6.5,0.7964601769911505,0.264367816091954
2,2.5,1560,5333,1.0,0,0,3,5,780,780,1947,0,98055,47.4749,-122.213,1010,4800,79,0,0,4.5,0.2925182823926495,0.5
4,2.5,2730,4385,2.0,0,0,3,8,2730,0,2001,0,98075,47.5975,-122.038,2670,4644,25,0,0,6.5,0.6225769669327252,0.0
3,1.75,1390,9328,1.0,0,0,4,7,1390,0,1987,0,98092,47.2766,-122.146,1550,8374,39,0,0,4.75,0.1490137221269296,0.0
2,2.5,2550,216344,2.5,0,0,3,7,2550,0,1993,0,98092,47.2584,-122.124,1750,289978,33,0,0,4.5,0.0117867840106497,0.0
3,1.75,1800,9314,2.0,0,0,3,8,1800,0,1979,0,98011,47.7762,-122.198,2100,9658,47,0,0,4.75,0.1932574618853339,0.0
3,1.0,1480,15416,1.0,0,2,4,8,1480,0,1955,0,98022,47.2142,-121.987,1190,10758,71,0,0,4.0,0.096004151530877,0.0
3,1.75,1790,66250,1.5,0,0,3,7,1790,0,2003,0,98014,47.7179,-121.403,1440,59346,23,0,0,4.75,0.0270188679245283,0.0
2,1.0,680,8640,1.0,0,0,4,5,680,0,1951,0,98188,47.4559,-122.289,1320,13140,75,0,0,3.0,0.0787037037037037,0.0
3,2.5,2510,3819,2.0,0,0,3,8,2510,0,2007,0,98052,47.6987,-122.096,2520,3990,19,0,0,5.5,0.6572401152134066,0.0
3,2.5,2380,6832,2.0,0,0,3,8,2380,0,2002,0,98065,47.5372,-121.876,2580,6832,24,0,0,5.5,0.3483606557377049,0.0
3,2.0,1560,5130,1.0,0,0,5,7,1150,410,1915,0,98103,47.6913,-122.333,1560,4500,111,0,0,5.0,0.3040935672514619,0.2628205128205128
3,1.5,970,5488,1.0,0,0,3,7,970,0,1976,0,98106,47.5366,-122.359,1040,5488,50,0,0,4.5,0.1767492711370262,0.0
3,1.0,1160,9525,1.0,0,0,4,7,1160,0,1968,0,98077,47.7431,-122.073,1160,10640,58,0,0,4.0,0.1217847769028871,0.0
3,2.5,2230,7934,2.0,0,0,3,7,2230,0,2005,0,98065,47.5439,-121.88,2310,4818,21,0,0,5.5,0.2810688177464078,0.0
5,2.75,2920,11880,1.0,0,0,5,8,1660,1260,1968,0,98027,47.5133,-122.031,3910,14491,58,0,0,7.75,0.2457912457912457,0.4315068493150685
4,1.0,1220,8075,1.0,0,0,2,7,890,330,1969,0,98001,47.3341,-122.282,1290,7800,57,0,0,5.0,0.1510835913312693,0.2704918032786885
3,1.0,1260,24550,1.5,0,2,4,7,1260,0,1937,0,98136,47.5442,-122.396,2500,12320,89,0,0,4.0,0.0513238289205702,0.0
3,1.0,1410,81021,1.0,0,0,3,7,1410,0,1949,1981,98058,47.4303,-122.067,2000,81021,77,45,1,4.0,0.0174028955455992,0.0
4,2.5,3490,7494,2.0,0,3,3,11,3490,0,2000,0,98006,47.559,-122.127,3260,8437,26,0,0,6.5,0.4657058980517747,0.0
3,1.75,2300,35722,1.0,0,0,3,9,2300,0,1984,0,98072,47.7455,-122.112,2600,34798,42,0,0,4.75,0.0643860926039975,0.0
3,1.0,1030,6250,1.0,0,0,3,7,1030,0,1960,1997,98056,47.4988,-122.168,1160,7250,66,29,1,4.0,0.1648,0.0
4,3.25,1790,2460,2.0,0,0,4,7,1100,690,2000,0,98106,47.534,-122.346,1260,4040,26,0,0,7.25,0.7276422764227642,0.3854748603351955
4,3.25,2690,3995,2.0,0,0,3,9,2060,630,2014,0,98136,47.532,-122.384,1810,4590,12,0,0,7.25,0.6733416770963705,0.2342007434944238
2,1.5,830,1325,2.0,0,0,3,7,830,0,2005,0,98136,47.5472,-122.384,1310,1485,21,0,0,3.5,0.6264150943396226,0.0
5,2.75,3078,6371,2.0,0,0,3,9,3078,0,2014,0,98042,47.3587,-122.163,1979,19030,12,0,0,7.75,0.4831266677130749,0.0
3,2.25,2060,7080,2.0,0,0,3,9,1800,260,1940,0,98199,47.6455,-122.409,3070,7500,86,0,0,5.25,0.2909604519774011,0.1262135922330097
3,2.0,2360,18000,1.0,0,0,4,8,2180,180,1951,0,98177,47.7133,-122.367,2600,17300,75,0,0,5.0,0.1311111111111111,0.0762711864406779
4,2.5,3230,21781,2.0,0,0,3,9,3230,0,1993,0,98053,47.6318,-122.01,3230,21780,33,0,0,6.5,0.1482943850144621,0.0
4,2.5,3330,8897,2.0,0,0,3,10,3330,0,2001,0,98074,47.6484,-122.08,3150,7515,25,0,0,6.5,0.3742834663369675,0.0
4,2.5,2740,5700,2.0,0,0,3,9,2740,0,2006,0,98038,47.3535,-122.026,3010,5281,20,0,0,6.5,0.4807017543859649,0.0
3,2.25,2140,6720,1.0,0,0,3,8,1440,700,1961,0,98117,47.6949,-122.396,2060,6720,65,0,0,5.25,0.3184523809523809,0.3271028037383177
3,1.0,1220,5038,1.0,0,0,5,6,1220,0,1942,0,98056,47.496,-122.189,1140,5038,84,0,0,4.0,0.242159587137753,0.0
3,1.0,960,213008,1.0,0,0,2,6,960,0,1933,0,98024,47.5621,-121.862,1520,57499,93,0,0,4.0,0.0045068729812964,0.0
3,1.5,1400,6527,1.0,0,0,3,7,1110,290,1957,0,98166,47.4535,-122.358,1690,7597,69,0,0,4.5,0.2144936417956182,0.2071428571428571
4,2.25,1970,7125,1.5,0,0,3,7,1500,470,1908,0,98115,47.6725,-122.293,1980,4750,118,0,0,6.25,0.2764912280701754,0.2385786802030456
4,2.5,2990,7928,2.0,0,0,3,9,2990,0,2011,0,98010,47.3139,-122.024,2810,7401,15,0,0,6.5,0.3771442986881937,0.0
2,1.0,720,6345,1.0,0,0,3,6,720,0,1943,0,98106,47.5201,-122.35,720,6345,83,0,0,3.0,0.1134751773049645,0.0
5,3.5,2700,11675,1.5,0,2,4,6,1950,750,1948,0,98133,47.7172,-122.349,2160,8114,78,0,0,8.5,0.2312633832976445,0.2777777777777778
3,2.5,1190,3000,2.0,0,0,3,7,1190,0,2002,0,98178,47.4933,-122.275,1190,3000,24,0,0,5.5,0.3966666666666666,0.0
5,3.5,4495,10079,2.0,0,0,3,9,3580,915,2013,0,98011,47.7339,-122.209,4495,10079,13,0,0,8.5,0.4459767834110527,0.203559510567297
3,2.0,980,5000,1.0,0,0,3,6,980,0,1940,0,98144,47.595,-122.308,1970,3025,86,0,0,5.0,0.196,0.0
6,4.5,3300,7561,2.0,0,0,3,8,3300,0,1980,0,98052,47.6795,-122.104,2470,7561,46,0,0,10.5,0.4364502049993387,0.0
3,2.0,1420,12655,1.0,0,0,5,7,1420,0,1968,0,98056,47.5309,-122.186,2020,9655,58,0,0,5.0,0.112208613196365,0.0
3,1.0,1000,9170,1.0,0,0,3,7,1000,0,1980,0,98058,47.4405,-122.134,1610,9170,46,0,0,4.0,0.109051254089422,0.0
3,2.0,1450,8771,2.0,0,0,4,7,1450,0,1991,0,98022,47.1947,-121.989,1450,8653,35,0,0,5.0,0.1653175236575077,0.0
2,1.0,880,1753,2.0,0,0,4,7,880,0,1945,0,98199,47.6475,-122.397,1010,1748,81,0,0,3.0,0.5019965772960638,0.0
4,2.5,3180,20870,2.0,0,0,3,8,2120,1060,1967,0,98034,47.7176,-122.241,2700,14190,59,0,0,6.5,0.1523718255869669,0.3333333333333333
4,2.5,1987,6000,2.0,0,0,3,7,1987,0,2011,0,98001,47.2679,-122.255,1880,9589,15,0,0,6.5,0.3311666666666666,0.0
3,1.75,1950,17400,1.0,0,0,3,7,1210,740,1976,0,98072,47.7424,-122.091,1900,17250,50,0,0,4.75,0.1120689655172413,0.3794871794871794
3,1.75,1170,4000,1.0,0,0,3,6,720,450,1943,2013,98106,47.5306,-122.354,1130,4000,83,13,1,4.75,0.2925,0.3846153846153846
3,2.25,2220,10530,1.0,0,0,4,8,1700,520,1974,0,98052,47.6383,-122.098,2500,10014,52,0,0,5.25,0.2108262108262108,0.2342342342342342
4,1.5,1730,7020,1.5,0,0,4,5,1730,0,1953,0,98056,47.4939,-122.167,1110,7020,73,0,0,5.5,0.2464387464387464,0.0
3,2.5,1740,1251,2.0,0,0,3,9,1180,560,2012,0,98199,47.644,-122.385,1740,1625,14,0,0,5.5,1.3908872901678655,0.3218390804597701
5,2.75,2970,36817,2.0,0,0,4,8,2970,0,1978,0,98072,47.7731,-122.139,2730,29150,48,0,0,7.75,0.0806692560501942,0.0
3,1.5,1920,61014,1.0,0,0,3,6,1920,0,1953,0,98038,47.4446,-122.074,1616,61014,73,0,0,4.5,0.0314681876290687,0.0
5,2.0,2250,5472,1.5,0,0,5,7,1750,500,1930,0,98002,47.3065,-122.219,1540,5472,96,0,0,7.0,0.4111842105263157,0.2222222222222222
4,2.5,1790,4358,2.0,0,0,3,7,1790,0,1993,0,98031,47.3994,-122.204,1790,4305,33,0,0,6.5,0.4107388710417622,0.0
3,2.0,1880,4000,1.0,0,2,3,8,1280,600,1950,0,98199,47.6375,-122.391,1920,4000,76,0,0,5.0,0.47,0.3191489361702128
3,3.75,3250,5797,2.0,0,2,4,8,2370,880,1951,0,98199,47.6481,-122.405,1840,5797,75,0,0,6.75,0.5606348111091944,0.2707692307692307
4,2.5,2250,10160,2.0,0,0,5,8,2250,0,1967,0,98040,47.5645,-122.219,2660,10125,59,0,0,6.5,0.2214566929133858,0.0
4,1.5,1250,8400,1.0,0,0,3,7,960,290,1951,0,98155,47.7505,-122.315,1560,8400,75,0,0,5.5,0.1488095238095238,0.232
3,2.5,2710,18480,2.0,0,2,3,10,2000,710,1978,0,98034,47.7256,-122.259,2710,18077,48,0,0,5.5,0.1466450216450216,0.2619926199261992
2,1.0,1210,7040,1.0,0,0,3,7,1210,0,1952,0,98155,47.745,-122.297,1210,7205,74,0,0,3.0,0.171875,0.0
5,2.5,2240,7543,1.0,0,0,3,7,1140,1100,1966,0,98177,47.7756,-122.372,2110,7408,60,0,0,7.5,0.2969640726501392,0.4910714285714285
3,2.5,2370,4200,2.0,0,0,3,8,2370,0,2014,0,98038,47.3706,-122.017,2370,4200,12,0,0,5.5,0.5642857142857143,0.0
4,2.5,2200,3141,2.0,0,0,3,7,2060,140,1994,0,98144,47.5726,-122.305,1660,3175,32,0,0,6.5,0.7004138809296402,0.0636363636363636
2,2.5,1780,1311,3.0,0,0,3,8,1350,430,2005,0,98103,47.6962,-122.34,1390,1227,21,0,0,4.5,1.3577421815408086,0.2415730337078651
4,2.5,2400,6053,2.0,0,0,3,8,2400,0,2001,0,98038,47.3869,-122.033,2460,6519,25,0,0,6.5,0.3964976044936395,0.0
5,2.5,2340,6000,2.0,0,0,4,10,2340,0,1922,0,98144,47.5764,-122.287,2350,6000,104,0,0,7.5,0.39,0.0
3,1.0,1980,9540,1.0,0,0,3,7,1080,900,1949,0,98133,47.7551,-122.353,1680,9529,77,0,0,4.0,0.2075471698113207,0.4545454545454545
4,2.5,2789,3960,2.0,0,0,3,7,2789,0,2007,0,98001,47.3059,-122.28,2547,3960,19,0,0,6.5,0.7042929292929293,0.0
4,2.5,3160,16564,2.0,0,0,3,10,3160,0,1987,0,98074,47.6365,-122.04,3160,12415,39,0,0,6.5,0.1907751750784834,0.0
4,2.25,1820,20349,1.0,0,0,5,8,1340,480,1977,0,98072,47.7415,-122.096,1270,12800,49,0,0,6.25,0.0894392844857241,0.2637362637362637
3,1.0,1590,5400,1.0,0,1,3,8,1280,310,1948,0,98118,47.5509,-122.261,2140,7161,78,0,0,4.0,0.2944444444444444,0.1949685534591195
3,2.0,2050,9000,1.0,0,0,4,7,2050,0,1951,0,98040,47.5885,-122.245,2910,8856,75,0,0,5.0,0.2277777777777777,0.0
4,2.5,2290,6738,2.0,0,0,3,8,2290,0,1996,0,98029,47.5714,-122.005,2100,6261,30,0,0,6.5,0.3398634609676462,0.0
4,1.75,1890,4500,2.0,0,0,5,7,1490,400,1937,0,98115,47.6751,-122.289,1890,5000,89,0,0,5.75,0.42,0.2116402116402116
3,2.5,2050,7205,2.0,0,0,3,8,2050,0,2000,0,98003,47.3487,-122.304,2050,7264,26,0,0,5.5,0.2845246356696738,0.0
4,1.0,1980,10350,1.0,0,0,4,7,1430,550,1968,0,98027,47.5226,-122.045,1890,13140,58,0,0,5.0,0.1913043478260869,0.2777777777777778
5,2.25,2350,13000,1.0,0,0,3,7,2350,0,1961,0,98178,47.4939,-122.256,1570,11440,65,0,0,7.25,0.1807692307692307,0.0
6,3.5,3600,6875,2.0,0,0,3,8,2740,860,2004,0,98065,47.5401,-121.879,3150,6663,22,0,0,9.5,0.5236363636363637,0.2388888888888889
3,2.75,1930,2960,1.5,0,0,5,7,1490,440,1929,0,98105,47.6659,-122.287,2080,3760,97,0,0,5.75,0.652027027027027,0.2279792746113989
4,2.25,2110,11155,2.0,0,0,3,9,2110,0,1975,0,98074,47.6386,-122.058,2660,11900,51,0,0,6.25,0.1891528462572837,0.0
4,1.0,1220,8500,1.5,0,0,5,6,1220,0,1916,0,98168,47.4792,-122.277,1460,8500,110,0,0,5.0,0.1435294117647058,0.0
3,2.5,2020,6628,1.0,0,0,4,7,1250,770,1963,0,98168,47.4934,-122.332,1540,9995,63,0,0,5.5,0.3047676523838262,0.3811881188118812
3,1.75,1720,9342,1.0,0,0,4,7,1140,580,1981,0,98092,47.3177,-122.182,1330,7540,45,0,0,4.75,0.184114750588739,0.3372093023255814
2,2.5,2770,7781,2.0,0,0,3,8,2770,0,2006,0,98053,47.7072,-122.017,1870,5984,20,0,0,4.5,0.3559953733453284,0.0
2,1.0,920,10000,1.0,0,0,4,7,920,0,1981,0,98033,47.6938,-122.21,1340,10000,45,0,0,3.0,0.092,0.0
3,2.5,1720,3951,2.0,0,0,3,7,1720,0,1992,0,98031,47.4033,-122.187,1720,3605,34,0,0,5.5,0.4353328271323715,0.0
4,2.5,2510,7245,2.0,0,0,3,9,2510,0,2007,0,98146,47.5096,-122.363,1830,8900,19,0,0,6.5,0.3464458247066942,0.0
2,1.0,1410,4500,1.0,0,0,3,7,1020,390,1939,0,98117,47.6883,-122.384,1300,4500,87,0,0,3.0,0.3133333333333333,0.2765957446808511
4,2.0,1610,9600,1.0,0,0,5,7,1610,0,1967,0,98056,47.5327,-122.186,1450,9600,59,0,0,6.0,0.1677083333333333,0.0
4,2.75,2790,8853,2.0,0,0,3,8,2790,0,2013,0,98045,47.4842,-121.772,2790,8092,13,0,0,6.75,0.3151474076584208,0.0
3,2.5,1500,2255,2.0,0,0,3,7,1500,0,2005,0,98029,47.5538,-121.997,1440,2040,21,0,0,5.5,0.6651884700665188,0.0
3,1.75,2080,6609,1.0,0,0,3,7,1280,800,1950,0,98115,47.6883,-122.3,1680,6270,76,0,0,4.75,0.3147223483129066,0.3846153846153846
3,2.75,2150,31238,2.0,0,0,3,9,2150,0,1996,0,98014,47.6596,-121.96,2650,38307,30,0,0,5.75,0.0688264293488699,0.0
4,1.5,1830,6985,1.0,0,0,3,7,1080,750,1967,0,98028,47.7494,-122.236,1650,9501,59,0,0,5.5,0.2619899785254116,0.4098360655737705
4,2.25,1800,7200,1.0,0,0,3,7,1230,570,1979,0,98177,47.7717,-122.376,2260,7498,47,0,0,6.25,0.25,0.3166666666666666
4,1.5,1800,3245,1.5,0,0,4,8,1800,0,1929,0,98103,47.6605,-122.331,1800,4275,97,0,0,5.5,0.5546995377503852,0.0
3,1.75,1600,2538,2.0,0,0,3,7,1600,0,1929,0,98102,47.6447,-122.327,1660,1750,97,0,0,4.75,0.6304176516942475,0.0
1,1.0,720,5196,1.0,0,0,3,7,720,0,1911,0,98103,47.6928,-122.337,1580,5762,115,0,0,2.0,0.138568129330254,0.0
3,2.25,3440,10628,2.0,0,2,3,10,3440,0,1985,0,98006,47.5647,-122.108,3170,11434,41,0,0,5.25,0.323673315769665,0.0
4,2.25,2220,6953,2.0,0,0,4,8,2220,0,1999,0,98038,47.3509,-122.041,2240,6716,27,0,0,6.25,0.3192866388609233,0.0
6,2.75,3240,5750,1.0,0,0,4,6,2160,1080,1950,0,98002,47.3054,-122.221,1230,5750,76,0,0,8.75,0.5634782608695652,0.3333333333333333
3,3.0,1740,1100,3.0,0,0,3,8,1740,0,2007,0,98107,47.67,-122.391,1370,1180,19,0,0,6.0,1.5818181818181818,0.0
4,2.75,3820,26300,2.0,0,0,3,9,2850,970,2014,0,98028,47.7618,-122.261,1860,12136,12,0,0,6.75,0.1452471482889734,0.2539267015706806
5,1.5,1500,7112,1.0,0,0,5,6,760,740,1920,0,98166,47.4692,-122.35,1200,7112,106,0,0,6.5,0.2109111361079865,0.4933333333333333
3,2.5,1670,2575,2.0,0,0,3,8,1670,0,2000,0,98027,47.531,-122.047,1670,2897,26,0,0,5.5,0.6485436893203883,0.0
